game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score
2024-03-20,89.8,-1.98,6,"Glasnow, Tyler",665487,607192,field_out,hit_into_play,5,R,R,SD,LAD,X,6,ground_ball,0,1,0.08,3.02,NA,NA,NA,2,5,Bot,3.71,1.76,12,106.7,-14,90.3,2708,43,2,Slider,2,1,2,1
2024-03-20,91.4,-2,5.99,"Glasnow, Tyler",665487,607192,NA,swinging_strike,14,R,R,SD,LAD,S,NA,NA,0,0,0.97,1.8,NA,NA,NA,2,5,Bot,3.71,1.76,NA,NA,NA,91.8,2731,43,1,Slider,2,1,2,1
2024-03-20,95.7,-1.73,6.02,"Glasnow, Tyler",593428,607192,field_out,hit_into_play,2,R,R,SD,LAD,X,8,fly_ball,3,2,0.09,3.45,NA,NA,NA,1,5,Bot,3.46,1.58,258,78.8,40,96.7,2325,42,6,4-Seam Fastball,2,1,2,1
2024-03-20,94.8,-1.55,6.05,"Glasnow, Tyler",593428,607192,NA,ball,12,R,R,SD,LAD,B,NA,NA,2,2,0,4.51,NA,NA,NA,1,5,Bot,3.46,1.58,NA,NA,NA,96.2,2368,42,5,4-Seam Fastball,2,1,2,1
2024-03-20,84.7,-1.54,6.16,"Glasnow, Tyler",593428,607192,NA,ball,14,R,R,SD,LAD,B,NA,NA,1,2,1.11,-0.06,NA,NA,NA,1,5,Bot,3.46,1.58,NA,NA,NA,84.3,2860,42,4,Curveball,2,1,2,1
2024-03-20,87.3,-2.01,5.77,"Darvish, Yu",518792,506433,sac_fly,hit_into_play,6,L,R,SD,LAD,X,9,fly_ball,1,2,0.36,2.47,606192,NA,NA,1,4,Top,3.59,1.72,312,85.2,32,85.9,2679,29,4,Slider,1,0,0,1
2024-03-20,84.8,-1.56,6.3,"Glasnow, Tyler",593428,607192,NA,ball,14,R,R,SD,LAD,B,NA,NA,0,2,1.43,-0.79,NA,NA,NA,1,5,Bot,3.46,1.58,NA,NA,NA,83.9,2818,42,3,Curveball,2,1,2,1
2024-03-20,88.6,-1.99,5.68,"Darvish, Yu",518792,506433,NA,foul,1,L,R,SD,LAD,S,NA,NA,1,1,-0.45,3.5,606192,NA,NA,1,4,Top,3.59,1.72,NA,99.4,27,NA,1280,29,3,Split-Finger,1,0,0,1
2024-03-20,84.4,-1.58,6.24,"Glasnow, Tyler",593428,607192,NA,swinging_strike,14,R,R,SD,LAD,S,NA,NA,0,1,0.52,0.69,NA,NA,NA,1,5,Bot,3.46,1.58,NA,NA,NA,83.8,2698,42,2,Curveball,2,1,2,1
2024-03-20,95.5,-1.64,6.12,"Glasnow, Tyler",593428,607192,NA,called_strike,2,R,R,SD,LAD,S,NA,NA,0,0,-0.18,3.19,NA,NA,NA,1,5,Bot,3.46,1.58,NA,NA,NA,97,2498,42,1,4-Seam Fastball,2,1,2,1
2024-03-20,85.3,-2.1,5.7,"Darvish, Yu",518792,506433,NA,foul,14,L,R,SD,LAD,S,NA,NA,1,0,0.25,1.58,606192,NA,NA,1,4,Top,3.59,1.72,248,89.8,50,84,2751,29,2,Slider,1,0,0,1
2024-03-20,94.4,-1.88,6.01,"Glasnow, Tyler",701538,607192,field_out,hit_into_play,6,L,R,SD,LAD,X,6,popup,1,1,0.77,2.49,NA,NA,NA,0,5,Bot,3.49,1.6,NA,98,62,NA,2363,41,3,4-Seam Fastball,2,1,2,1
2024-03-20,84.5,-2.13,5.76,"Darvish, Yu",518792,506433,NA,ball,14,L,R,SD,LAD,B,NA,NA,0,0,1.15,1.91,606192,NA,NA,1,4,Top,3.59,1.72,NA,NA,NA,83.3,2722,29,1,Slider,1,0,0,1
2024-03-20,89.4,-2.14,5.97,"Glasnow, Tyler",701538,607192,NA,foul,14,L,R,SD,LAD,S,NA,NA,1,0,0.85,2.33,NA,NA,NA,0,5,Bot,3.49,1.6,353,106,23,90.4,2678,41,2,Slider,2,1,2,1
2024-03-20,93.9,-1.93,5.79,"Darvish, Yu",681546,506433,field_out,hit_into_play,5,L,R,SD,LAD,X,3,ground_ball,0,1,-0.06,2.77,NA,606192,NA,0,4,Top,3.41,1.66,112,105.6,5,93.3,2366,28,2,4-Seam Fastball,1,0,0,1
2024-03-20,95.2,-1.91,5.95,"Glasnow, Tyler",701538,607192,NA,ball,14,L,R,SD,LAD,B,NA,NA,0,0,0.28,1.15,NA,NA,NA,0,5,Bot,3.49,1.6,NA,NA,NA,96.3,2606,41,1,4-Seam Fastball,2,1,2,1
2024-03-20,73.9,-1.81,5.73,"Darvish, Yu",681546,506433,NA,foul,9,L,R,SD,LAD,S,NA,NA,0,0,0.53,1.77,NA,606192,NA,0,4,Top,3.41,1.66,NA,NA,NA,72.2,2651,28,1,Curveball,1,0,0,1
2024-03-20,91.5,-2.07,5.96,"Glasnow, Tyler",642180,607192,strikeout,swinging_strike_blocked,14,L,R,SD,LAD,S,2,NA,1,2,0.97,0.48,673490,NA,NA,2,4,Bot,3.28,1.49,NA,NA,NA,91.6,2932,35,4,Slider,2,1,2,1
2024-03-20,90.4,-2.09,5.67,"Darvish, Yu",606192,506433,field_error,hit_into_play,4,R,R,SD,LAD,X,5,ground_ball,0,1,-0.45,2.79,NA,NA,NA,0,4,Top,3.42,1.59,2,64,-48,89.5,2197,27,2,Sinker,1,0,0,1
2024-03-20,91.1,-2.15,5.9,"Glasnow, Tyler",642180,607192,NA,swinging_strike,14,L,R,SD,LAD,S,NA,NA,1,1,0.92,2.05,673490,NA,NA,2,4,Bot,3.28,1.49,NA,NA,NA,92.1,2664,35,3,Slider,2,1,2,1
2024-03-20,83.9,-1.99,5.81,"Darvish, Yu",606192,506433,NA,called_strike,6,R,R,SD,LAD,S,NA,NA,0,0,0.53,2.45,NA,NA,NA,0,4,Top,3.42,1.59,NA,NA,NA,82.6,2657,27,1,Slider,1,0,0,1
2024-03-20,96.5,-2.03,5.97,"Glasnow, Tyler",642180,607192,NA,ball,11,L,R,SD,LAD,B,NA,NA,0,1,-0.4,3.62,673490,NA,NA,2,4,Bot,3.28,1.49,NA,NA,NA,97.9,2636,35,2,4-Seam Fastball,2,1,2,1
2024-03-20,93.7,-2.28,5.46,"Darvish, Yu",571970,506433,strikeout,swinging_strike,1,L,R,SD,LAD,S,2,NA,3,2,-0.44,2.96,660271,518692,669257,2,3,Top,3.15,1.57,NA,NA,NA,92.7,2195,21,7,Sinker,0,0,0,0
2024-03-20,96.8,-1.95,5.97,"Glasnow, Tyler",642180,607192,NA,swinging_strike,14,L,R,SD,LAD,S,NA,NA,0,0,0.86,1.97,673490,NA,NA,2,4,Bot,3.28,1.49,NA,NA,NA,98.1,2624,35,1,4-Seam Fastball,2,1,2,1
2024-03-20,79.6,-2.2,5.48,"Darvish, Yu",571970,506433,NA,ball,13,L,R,SD,LAD,B,NA,NA,2,2,-1.5,2.31,660271,518692,669257,2,3,Top,3.15,1.57,NA,NA,NA,77.3,2752,21,6,Sweeper,0,0,0,0
2024-03-20,91.8,-1.97,5.99,"Glasnow, Tyler",669134,607192,grounded_into_double_play,hit_into_play,6,R,R,SD,LAD,X,6,ground_ball,0,2,0.63,2.18,592518,673490,595777,0,4,Bot,3.38,1.58,10,74.8,-13,92.3,2687,34,3,Slider,1,1,1,1
2024-03-20,91.2,-2.12,5.66,"Darvish, Yu",571970,506433,NA,ball,14,L,R,SD,LAD,B,NA,NA,1,2,1.27,2.16,660271,518692,669257,2,3,Top,3.15,1.57,NA,NA,NA,90.1,2419,21,5,Cutter,0,0,0,0
2024-03-20,90.2,-2.18,5.89,"Glasnow, Tyler",669134,607192,NA,foul,5,R,R,SD,LAD,S,NA,NA,0,1,0.2,2.55,592518,673490,595777,0,4,Bot,3.38,1.58,NA,92.4,43,NA,2640,34,2,Slider,1,1,1,1
2024-03-20,77.8,-1.92,5.64,"Darvish, Yu",571970,506433,NA,foul,1,L,R,SD,LAD,S,NA,NA,1,2,-0.29,2.96,660271,518692,669257,2,3,Top,3.15,1.57,NA,NA,NA,75.9,2713,21,4,Knuckle Curve,0,0,0,0
2024-03-20,94.5,-2,5.96,"Glasnow, Tyler",669134,607192,NA,called_strike,9,R,R,SD,LAD,S,NA,NA,0,0,0.28,2.04,592518,673490,595777,0,4,Bot,3.38,1.58,NA,NA,NA,96.3,2381,34,1,4-Seam Fastball,1,1,1,1
2024-03-20,94.6,-2.19,5.64,"Darvish, Yu",571970,506433,NA,foul,2,L,R,SD,LAD,S,NA,NA,1,1,-0.05,2.9,660271,518692,669257,2,3,Top,3.15,1.57,NA,75.4,27,NA,2395,21,3,4-Seam Fastball,0,0,0,0
2024-03-20,95.5,-1.95,5.85,"Glasnow, Tyler",595777,607192,single,hit_into_play,6,L,R,SD,LAD,X,1,ground_ball,0,0,0.33,2.61,NA,592518,673490,0,4,Bot,3.29,1.61,3,33.4,-46,97.1,2280,33,1,4-Seam Fastball,1,1,1,1
2024-03-20,74.7,-1.75,5.64,"Darvish, Yu",571970,506433,NA,swinging_strike,9,L,R,SD,LAD,S,NA,NA,1,0,0.45,1.71,660271,518692,669257,2,3,Top,3.15,1.57,NA,NA,NA,73.3,2681,21,2,Curveball,0,0,0,0
2024-03-20,90,-2.23,5.91,"Glasnow, Tyler",673490,607192,walk,ball,11,R,R,SD,LAD,B,NA,NA,3,2,-0.18,4,NA,NA,592518,0,4,Bot,3.36,1.54,NA,NA,NA,91.5,2692,32,6,Slider,1,1,1,1
2024-03-20,73.5,-1.83,5.64,"Darvish, Yu",571970,506433,NA,ball,11,L,R,SD,LAD,B,NA,NA,0,0,-1.16,3.12,660271,518692,669257,2,3,Top,3.15,1.57,NA,NA,NA,71.9,2666,21,1,Curveball,0,0,0,0
2024-03-20,96.3,-1.82,5.89,"Glasnow, Tyler",673490,607192,NA,ball,14,R,R,SD,LAD,B,NA,NA,2,2,0.55,1.03,NA,NA,592518,0,4,Bot,3.36,1.54,NA,NA,NA,97.1,2286,32,5,Sinker,1,1,1,1
2024-03-20,83,-2.08,5.59,"Darvish, Yu",669257,506433,walk,blocked_ball,14,R,R,SD,LAD,B,NA,NA,3,2,0.86,0.52,NA,660271,518692,2,3,Top,3.32,1.55,NA,NA,NA,81.3,2876,20,7,Sweeper,0,0,0,0
2024-03-20,93.5,-2.29,5.53,"Darvish, Yu",669257,506433,NA,ball,11,R,R,SD,LAD,B,NA,NA,2,2,-0.43,4.45,NA,660271,518692,2,3,Top,3.32,1.55,NA,NA,NA,92.1,2398,20,6,Sinker,0,0,0,0
2024-03-20,89.8,-2.21,5.9,"Glasnow, Tyler",673490,607192,NA,called_strike,14,R,R,SD,LAD,S,NA,NA,2,1,0.86,2.45,NA,NA,592518,0,4,Bot,3.36,1.54,NA,NA,NA,90.3,2633,32,4,Slider,1,1,1,1
2024-03-20,83.4,-2.16,5.58,"Darvish, Yu",669257,506433,NA,foul,9,R,R,SD,LAD,S,NA,NA,2,2,0.32,1.87,NA,660271,518692,2,3,Top,3.32,1.55,NA,65.5,43,NA,2814,20,5,Sweeper,0,0,0,0
2024-03-20,89.4,-2.31,5.9,"Glasnow, Tyler",673490,607192,NA,called_strike,2,R,R,SD,LAD,S,NA,NA,2,0,-0.09,2.86,NA,NA,592518,0,4,Bot,3.36,1.54,NA,NA,NA,90.3,2609,32,3,Slider,1,1,1,1
2024-03-20,81.1,-2.07,5.57,"Darvish, Yu",669257,506433,NA,foul,8,R,R,SD,LAD,S,NA,NA,2,1,0.15,1.55,NA,660271,518692,2,3,Top,3.32,1.55,NA,63.4,37,NA,2867,20,4,Sweeper,0,0,0,0
2024-03-20,96.1,-1.93,5.96,"Glasnow, Tyler",673490,607192,NA,ball,11,R,R,SD,LAD,B,NA,NA,1,0,-0.38,3.67,NA,NA,592518,0,4,Bot,3.36,1.54,NA,NA,NA,97.6,2620,32,2,4-Seam Fastball,1,1,1,1
2024-03-20,95.9,-1.73,5.86,"Glasnow, Tyler",673490,607192,NA,ball,14,R,R,SD,LAD,B,NA,NA,0,0,0.81,0.83,NA,NA,592518,0,4,Bot,3.36,1.54,NA,NA,NA,97.3,2512,32,1,Sinker,1,1,1,1
2024-03-20,94.2,-1.92,5.55,"Darvish, Yu",669257,506433,NA,ball,14,R,R,SD,LAD,B,NA,NA,1,1,1.38,1.74,NA,660271,518692,2,3,Top,3.32,1.55,NA,NA,NA,93.4,2492,20,3,4-Seam Fastball,0,0,0,0
2024-03-20,94.7,-1.87,5.99,"Glasnow, Tyler",592518,607192,walk,ball,3,R,R,SD,LAD,B,NA,NA,3,0,0.51,3.51,NA,NA,NA,0,4,Bot,3.65,1.7,NA,NA,NA,95.9,2576,31,4,4-Seam Fastball,1,1,1,1
2024-03-20,85.9,-1.94,5.68,"Darvish, Yu",669257,506433,NA,called_strike,6,R,R,SD,LAD,S,NA,NA,1,0,0.35,2.53,NA,660271,518692,2,3,Top,3.32,1.55,NA,NA,NA,85,2911,20,2,Slider,0,0,0,0
2024-03-20,89.2,-2.09,5.92,"Glasnow, Tyler",592518,607192,NA,ball,3,R,R,SD,LAD,B,NA,NA,2,0,0.62,3.74,NA,NA,NA,0,4,Bot,3.65,1.7,NA,NA,NA,90.3,2690,31,3,Slider,1,1,1,1
2024-03-20,89.5,-2.09,5.63,"Darvish, Yu",669257,506433,NA,ball,14,R,R,SD,LAD,B,NA,NA,0,0,1.11,1.88,NA,660271,518692,2,3,Top,3.32,1.55,NA,NA,NA,88.2,2664,20,1,Cutter,0,0,0,0
2024-03-20,72.2,-1.78,5.57,"Darvish, Yu",518692,506433,walk,ball,1,L,R,SD,LAD,B,NA,NA,3,2,-0.52,3.64,NA,660271,NA,2,3,Top,3.63,1.83,NA,NA,NA,70.2,2729,19,7,Curveball,0,0,0,0
2024-03-20,89.9,-2.17,5.9,"Glasnow, Tyler",592518,607192,NA,ball,14,R,R,SD,LAD,B,NA,NA,1,0,1.05,2,NA,NA,NA,0,4,Bot,3.65,1.7,NA,NA,NA,90.5,2643,31,2,Slider,1,1,1,1
2024-03-20,88.5,-2.16,5.52,"Darvish, Yu",518692,506433,NA,ball,11,L,R,SD,LAD,B,NA,NA,2,2,-1.6,3.91,NA,660271,NA,2,3,Top,3.63,1.83,NA,NA,NA,88.1,1195,19,6,Split-Finger,0,0,0,0
2024-03-20,95.1,-1.67,6.05,"Glasnow, Tyler",592518,607192,NA,ball,11,R,R,SD,LAD,B,NA,NA,0,0,-0.71,4.34,NA,NA,NA,0,4,Bot,3.65,1.7,NA,NA,NA,96.3,2404,31,1,4-Seam Fastball,1,1,1,1
2024-03-20,94.6,-2.18,5.44,"Darvish, Yu",518692,506433,NA,foul,8,L,R,SD,LAD,S,NA,NA,2,2,-0.12,2.14,NA,660271,NA,2,3,Top,3.63,1.83,148,84.5,14,93.9,2263,19,5,Sinker,0,0,0,0
2024-03-20,97.8,-1.89,6.01,"Glasnow, Tyler",630105,607192,field_out,hit_into_play,14,L,R,SD,LAD,X,3,ground_ball,0,0,0.96,2.22,NA,NA,593428,2,3,Bot,3.26,1.55,21,56.6,-3,98.6,2659,26,1,4-Seam Fastball,1,0,1,0
2024-03-20,91.3,-1.87,5.99,"Glasnow, Tyler",665487,607192,strikeout,swinging_strike,14,R,R,SD,LAD,S,2,NA,1,2,1.02,1.56,NA,NA,593428,1,3,Bot,3.71,1.76,NA,NA,NA,92,2782,25,4,Slider,1,0,1,0
2024-03-20,70.1,-1.64,5.54,"Darvish, Yu",518692,506433,NA,blocked_ball,13,L,R,SD,LAD,B,NA,NA,1,2,-0.58,0.58,NA,660271,NA,2,3,Top,3.63,1.83,NA,NA,NA,68.8,2540,19,4,Curveball,0,0,0,0
2024-03-20,NA,NA,NA,"Darvish, Yu",518692,506433,NA,swinging_strike,NA,L,R,SD,LAD,S,NA,NA,1,1,NA,NA,NA,660271,NA,2,3,Top,NA,NA,NA,NA,NA,NA,NA,19,3,NA,0,0,0,0
2024-03-20,90.4,-2.04,5.87,"Glasnow, Tyler",665487,607192,NA,swinging_strike,6,R,R,SD,LAD,S,NA,NA,1,1,0.51,2.74,NA,NA,593428,1,3,Bot,3.71,1.76,NA,NA,NA,90.8,2778,25,3,Slider,1,0,1,0
2024-03-20,91.8,-2.06,5.97,"Glasnow, Tyler",665487,607192,NA,swinging_strike,9,R,R,SD,LAD,S,NA,NA,1,0,0.68,1.76,NA,NA,593428,1,3,Bot,3.71,1.76,NA,NA,NA,92.7,2677,25,2,Slider,1,0,1,0
2024-03-20,73.1,-1.7,5.67,"Darvish, Yu",518692,506433,NA,called_strike,4,L,R,SD,LAD,S,NA,NA,1,0,-0.65,2.97,NA,660271,NA,2,3,Top,3.63,1.83,NA,NA,NA,71.8,2615,19,2,Curveball,0,0,0,0
2024-03-20,90.5,-2.15,5.64,"Darvish, Yu",518692,506433,NA,ball,11,L,R,SD,LAD,B,NA,NA,0,0,-0.85,4.13,NA,NA,660271,2,3,Top,3.63,1.83,NA,NA,NA,89.4,2575,19,1,Cutter,0,0,0,0
2024-03-20,97.6,-1.7,6,"Glasnow, Tyler",665487,607192,NA,ball,14,R,R,SD,LAD,B,NA,NA,0,0,0.82,1.06,NA,NA,593428,1,3,Bot,3.71,1.76,NA,NA,NA,99,2583,25,1,4-Seam Fastball,1,0,1,0
2024-03-20,91.7,-2.14,5.95,"Glasnow, Tyler",593428,607192,single,hit_into_play,14,R,R,SD,LAD,X,8,line_drive,0,1,0.48,1.34,642180,NA,NA,1,3,Bot,3.46,1.58,201,71.5,20,92.3,2759,24,2,Slider,0,0,0,0
2024-03-20,94.7,-2.21,5.6,"Darvish, Yu",660271,506433,single,hit_into_play,11,L,R,SD,LAD,X,9,line_drive,2,2,-0.47,3.6,NA,NA,NA,2,3,Top,3.48,1.61,220,112.3,11,93.6,2322,18,5,Sinker,0,0,0,0
2024-03-20,90.7,-2.2,6.02,"Glasnow, Tyler",593428,607192,NA,swinging_strike,2,R,R,SD,LAD,S,NA,NA,0,0,-0.03,3.52,642180,NA,NA,1,3,Bot,3.46,1.58,NA,NA,NA,91,2585,24,1,Slider,0,0,0,0
2024-03-20,84.5,-2.07,5.71,"Darvish, Yu",660271,506433,NA,ball,11,L,R,SD,LAD,B,NA,NA,1,2,-1.16,2.96,NA,NA,NA,2,3,Top,3.48,1.61,NA,NA,NA,82.6,2880,18,4,Sweeper,0,0,0,0
2024-03-20,91.6,-2.05,5.69,"Darvish, Yu",660271,506433,NA,foul,12,L,R,SD,LAD,S,NA,NA,1,1,0.97,2.72,NA,NA,NA,2,3,Top,3.48,1.61,NA,119.2,34,NA,2620,18,3,Cutter,0,0,0,0
2024-03-20,96.1,-1.81,6.03,"Glasnow, Tyler",701538,607192,field_out,hit_into_play,2,L,R,SD,LAD,X,8,line_drive,1,2,0.26,3.06,NA,642180,NA,0,3,Bot,3.49,1.6,352,105.7,18,98.4,2427,23,6,4-Seam Fastball,0,0,0,0
2024-03-20,91,-2.13,5.59,"Darvish, Yu",660271,506433,NA,ball,14,L,R,SD,LAD,B,NA,NA,0,1,0.33,0.95,NA,NA,NA,2,3,Top,3.48,1.61,NA,NA,NA,89.6,1828,18,2,Split-Finger,0,0,0,0
2024-03-20,95.2,-1.75,6.01,"Glasnow, Tyler",701538,607192,NA,foul,12,L,R,SD,LAD,S,NA,NA,1,2,1.1,3.68,NA,642180,NA,0,3,Bot,3.49,1.6,119,69.2,16,97.1,2365,23,5,4-Seam Fastball,0,0,0,0
2024-03-20,87.2,-1.7,6.17,"Glasnow, Tyler",701538,607192,NA,ball,14,L,R,SD,LAD,B,NA,NA,0,2,1.26,-2.86,NA,NA,642180,0,3,Bot,3.49,1.6,NA,NA,NA,86.9,2848,23,4,Curveball,0,0,0,0
2024-03-20,95.5,-1.99,5.67,"Darvish, Yu",660271,506433,NA,foul,14,L,R,SD,LAD,S,NA,NA,0,0,0.95,2.43,NA,NA,NA,2,3,Top,3.48,1.61,NA,NA,NA,95.5,2348,18,1,4-Seam Fastball,0,0,0,0
